name,date,water_depth,water_level
BB Upland Well 1,2018-11-14,-0.10689990295833343,0.7231000970416666
BB Upland Well 1,2018-11-15,-0.10009433416666698,0.7299056658333329
BB Upland Well 1,2018-11-16,-0.06710745437500008,0.7628925456249999
BB Upland Well 1,2018-11-17,-0.10929943158333325,0.7207005684166667
BB Upland Well 1,2018-11-18,-0.12307946029166685,0.7069205397083331
BB Upland Well 1,2018-11-19,-0.12680250049999986,0.7031974995000001
BB Upland Well 1,2018-11-20,-0.13390017658333384,0.6960998234166661
BB Upland Well 1,2018-11-21,-0.14464016504166652,0.6853598349583334
BB Upland Well 1,2018-11-22,-0.15554692020833322,0.6744530797916668
BB Upland Well 1,2018-11-23,-0.15466210066666686,0.6753378993333331
BB Upland Well 1,2018-11-24,-0.12473544308333338,0.7052645569166666
BB Upland Well 1,2018-11-25,-0.06468349495833337,0.7653165050416666
BB Upland Well 1,2018-11-26,-0.08555270208333327,0.7444472979166668
BB Upland Well 1,2018-11-27,-0.09317723349999996,0.7368227665
BB Upland Well 1,2018-11-28,-0.11684642179166674,0.7131535782083332
BB Upland Well 1,2018-11-29,-0.1315102078333337,0.6984897921666663
BB Upland Well 1,2018-11-30,-0.13526511429166643,0.6947348857083335
BB Upland Well 1,2018-12-01,-0.1397699398333331,0.6902300601666669
BB Upland Well 1,2018-12-02,-0.10430811462499985,0.7256918853750001
BB Upland Well 1,2018-12-03,-0.11984716033333369,0.7101528396666663
BB Upland Well 1,2018-12-04,-0.14264533779166683,0.6873546622083331
BB Upland Well 1,2018-12-05,-0.14776093312500058,0.6822390668749994
BB Upland Well 1,2018-12-06,-0.15228381620833326,0.6777161837916668
BB Upland Well 1,2018-12-07,-0.15584221412500013,0.6741577858749999
BB Upland Well 1,2018-12-08,-0.15944097595833315,0.6705590240416668
BB Upland Well 1,2018-12-09,-0.15411506337499997,0.6758849366249999
BB Upland Well 1,2018-12-10,-0.14787352720833313,0.6821264727916668
BB Upland Well 1,2018-12-11,-0.1569978967916666,0.6730021032083334
BB Upland Well 1,2018-12-12,-0.16080166483333344,0.6691983351666665
BB Upland Well 1,2018-12-13,-0.16602879204166696,0.663971207958333
BB Upland Well 1,2018-12-14,-0.1647105915000004,0.6652894084999996
BB Upland Well 1,2018-12-15,-0.07848901666666669,0.7515109833333333
BB Upland Well 1,2018-12-16,-0.050373424291666476,0.7796265757083335
BB Upland Well 1,2018-12-17,-0.08355787483333312,0.7464421251666669
BB Upland Well 1,2018-12-18,-0.10880125587499974,0.7211987441250002
BB Upland Well 1,2018-12-19,-0.11780559591666666,0.7121944040833333
BB Upland Well 1,2018-12-20,-0.11341973770833336,0.7165802622916666
BB Upland Well 1,2018-12-21,-0.053387971541666995,0.776612028458333
BB Upland Well 1,2018-12-22,-0.09529315250000019,0.7347068474999998
BB Upland Well 1,2018-12-23,-0.11884868449999973,0.7111513155000002
BB Upland Well 1,2018-12-24,-0.12344592216666647,0.7065540778333335
BB Upland Well 1,2018-12-25,-0.1324715063750002,0.6975284936249998
BB Upland Well 1,2018-12-26,-0.13771031787500027,0.6922896821249998
BB Upland Well 1,2018-12-27,-0.13857814208333305,0.6914218579166669
BB Upland Well 1,2018-12-28,-0.07945350183333365,0.7505464981666663
BB Upland Well 1,2018-12-29,-0.07888628258333358,0.7511137174166664
BB Upland Well 1,2018-12-30,-0.10535120320833354,0.7246487967916664
BB Upland Well 1,2018-12-31,-0.10872690129166691,0.721273098708333
BB Upland Well 1,2019-01-01,-0.07921450495833338,0.7507854950416666
BB Upland Well 1,2019-01-02,-0.11280684350000032,0.7171931564999996
BB Upland Well 1,2019-01-03,-0.11334432091666664,0.7166556790833333
BB Upland Well 1,2019-01-04,-0.12104426912499998,0.708955730875
BB Upland Well 1,2019-01-05,-0.1037185889999999,0.7262814110000001
BB Upland Well 1,2019-01-06,-0.13018032300000004,0.6998196769999999
BB Upland Well 1,2019-01-07,-0.13961379520833353,0.6903862047916665
BB Upland Well 1,2019-01-08,-0.11419939862500035,0.7158006013749996
BB Upland Well 1,2019-01-09,-0.11796917600000033,0.7120308239999996
BB Upland Well 1,2019-01-10,-0.1396116707916668,0.6903883292083332
BB Upland Well 1,2019-01-11,-0.15290308366666708,0.6770969163333329
BB Upland Well 1,2019-01-12,-0.15660063087499967,0.6733993691250003
BB Upland Well 1,2019-01-13,-0.14055916062499976,0.6894408393750002
BB Upland Well 1,2019-01-14,-0.13045649716666685,0.6995435028333331
BB Upland Well 1,2019-01-15,-0.13050110991666708,0.6994988900833329
BB Upland Well 1,2019-01-16,-0.1316897210416671,0.6983102789583329
BB Upland Well 1,2019-01-17,-0.12445502008333369,0.7055449799166663
BB Upland Well 1,2019-01-18,-0.10851021079166713,0.7214897892083328
BB Upland Well 1,2019-01-19,-0.11235328054166732,0.7176467194583327
BB Upland Well 1,2019-01-20,-0.07025690208333327,0.7597430979166667
BB Upland Well 1,2019-01-21,-0.10809488733333385,0.7219051126666661
BB Upland Well 1,2019-01-22,-0.13461185616666696,0.695388143833333
BB Upland Well 1,2019-01-23,-0.12348097504166684,0.7065190249583331
BB Upland Well 1,2019-01-24,-0.08257320770833347,0.7474267922916665
BB Upland Well 1,2019-01-25,-0.08616240966666681,0.7438375903333332
BB Upland Well 1,2019-01-26,-0.1094725715416668,0.7205274284583332
BB Upland Well 1,2019-01-27,-0.1162568961666667,0.7137431038333333
BB Upland Well 1,2019-01-28,-0.12568611954166664,0.7043138804583333
BB Upland Well 1,2019-01-29,-0.12296474179166679,0.7070352582083331
BB Upland Well 1,2019-01-30,-0.09396114324999992,0.73603885675
BB Upland Well 1,2019-01-31,-0.13282628395833299,0.697173716041667
BB Upland Well 1,2019-02-01,-0.13915067237500015,0.6908493276249998
BB Upland Well 1,2019-02-02,-0.1391209305416669,0.690879069458333
BB Upland Well 1,2019-02-03,-0.1297033914583332,0.7002966085416668
BB Upland Well 1,2019-02-04,-0.12230404820833315,0.7076959517916668
BB Upland Well 1,2019-02-05,-0.12841705716666632,0.7015829428333337
BB Upland Well 1,2019-02-06,-0.13887343600000002,0.6911265639999999
BB Upland Well 1,2019-02-07,-0.1294590835416671,0.7005409164583328
BB Upland Well 1,2019-02-08,-0.13663111420833313,0.6933688857916668
BB Upland Well 1,2019-02-09,-0.1645629445416666,0.6654370554583334
BB Upland Well 1,2019-02-10,-0.15598455004166648,0.6740154499583335
BB Upland Well 1,2019-02-11,-0.1044377040416668,0.7255622959583331
BB Upland Well 1,2019-02-12,-0.05720554829166704,0.7727944517083329
BB Upland Well 1,2019-02-13,-0.06588697700000026,0.7641130229999997
BB Upland Well 1,2019-02-14,-0.0991107292499999,0.7308892707500001
BB Upland Well 1,2019-02-15,-0.10614467283333356,0.7238553271666665
BB Upland Well 1,2019-02-16,-0.12361587550000039,0.7063841244999995
BB Upland Well 1,2019-02-17,-0.133314899791667,0.696685100208333
BB Upland Well 1,2019-02-18,-0.07764349883333353,0.7523565011666664
BB Upland Well 1,2019-02-19,-0.10955861041666701,0.7204413895833329
BB Upland Well 1,2019-02-20,-0.11486752766666695,0.715132472333333
BB Upland Well 1,2019-02-21,-0.07607036829166663,0.7539296317083333
BB Upland Well 1,2019-02-22,-0.10919427295833305,0.7208057270416669
BB Upland Well 1,2019-02-23,-0.12093804829166671,0.7090619517083333
BB Upland Well 1,2019-02-24,-0.062397622625,0.7676023773749999
BB Upland Well 1,2019-02-25,-0.09214158037500038,0.7378584196249995
BB Upland Well 1,2019-02-26,-0.11622184329166675,0.7137781567083332
BB Upland Well 1,2019-02-27,-0.11998099858333353,0.7100190014166664
BB Upland Well 1,2019-02-28,-0.12151270300000006,0.7084872969999999
BB Upland Well 1,2019-03-01,-0.12656031699999998,0.7034396829999999
BB Upland Well 1,2019-03-02,-0.0690916595416666,0.7609083404583333
BB Upland Well 1,2019-03-03,-0.09031883087499969,0.7396811691250003
BB Upland Well 1,2019-03-04,-0.05774727454166648,0.7722527254583335
BB Upland Well 1,2019-03-05,-0.09463670775000044,0.7353632922499995
BB Upland Well 1,2019-03-06,-0.11260608612500038,0.7173939138749996
BB Upland Well 1,2019-03-07,-0.1243403015833335,0.7056596984166664
BB Upland Well 1,2019-03-08,-0.12874952837499973,0.7012504716250002
BB Upland Well 1,2019-03-09,-0.12157218666666629,0.7084278133333337
BB Upland Well 1,2019-03-10,-0.07702954241666651,0.7529704575833335
BB Upland Well 1,2019-03-11,-0.09513169683333345,0.7348683031666665
BB Upland Well 1,2019-03-12,-0.11961666112500043,0.7103833388749995
BB Upland Well 1,2019-03-13,-0.13223569612500022,0.6977643038749998
BB Upland Well 1,2019-03-14,-0.1320275032916667,0.6979724967083333
BB Upland Well 1,2019-03-15,-0.12975756408333347,0.7002424359166665
BB Upland Well 1,2019-03-16,-0.15050886608333314,0.6794911339166668
BB Upland Well 1,2019-03-17,-0.16062958708333316,0.6693704129166668
BB Upland Well 1,2019-03-18,-0.16405733337499984,0.6659426666250001
BB Upland Well 1,2019-03-19,-0.17134302033333307,0.6586569796666669
BB Upland Well 1,2019-03-20,-0.16774744512499962,0.6622525548750003
BB Upland Well 1,2019-03-21,-0.09349695820833319,0.7365030417916668
BB Upland Well 1,2019-03-22,-0.058496131416667,0.771503868583333
BB Upland Well 1,2019-03-23,-0.10177474774999982,0.7282252522500001
BB Upland Well 1,2019-03-24,-0.12164441683333291,0.708355583166667
BB Upland Well 1,2019-03-25,-0.12344698437499975,0.7065530156250002
BB Upland Well 1,2019-03-26,-0.14323167679166643,0.6867683232083336
BB Upland Well 1,2019-03-27,-0.15765434154166674,0.6723456584583333
BB Upland Well 1,2019-03-28,-0.15429457658333331,0.6757054234166666
BB Upland Well 1,2019-03-29,-0.1517898893333332,0.6782101106666667
BB Upland Well 1,2019-03-30,-0.1570127677083334,0.6729872322916666
BB Upland Well 1,2019-03-31,-0.15809090916666704,0.671909090833333
BB Upland Well 1,2019-04-01,-0.18429558875000066,0.6457044112499993
BB Upland Well 1,2019-04-02,-0.1807903012500004,0.6492096987499996
BB Upland Well 1,2019-04-03,-0.178227192541667,0.651772807458333
BB Upland Well 1,2019-04-04,-0.196779723291667,0.6332202767083329
BB Upland Well 1,2019-04-05,-0.19206139387500054,0.6379386061249994
BB Upland Well 1,2019-04-06,-0.1880111935000005,0.6419888064999995
BB Upland Well 1,2019-04-07,-0.19379173125000054,0.6362082687499995
BB Upland Well 1,2019-04-08,-0.1691230049166671,0.6608769950833329
BB Upland Well 1,2019-04-09,-0.16423047333333343,0.6657695266666666
BB Upland Well 1,2019-04-10,-0.21525365062500043,0.6147463493749995
BB Upland Well 1,2019-04-11,-0.2336957117083338,0.5963042882916662
BB Upland Well 1,2019-04-12,-0.20998084845833379,0.6200191515416662
BB Upland Well 1,2019-04-13,-0.16379178129166716,0.6662082187083328
BB Upland Well 1,2019-04-14,-0.12167628308333353,0.7083237169166664
BB Upland Well 1,2019-04-15,-0.12047492545833324,0.7095250745416667
BB Upland Well 1,2019-04-16,-0.1311936697499997,0.6988063302500003
BB Upland Well 1,2019-04-17,-0.14013215287499983,0.6898678471250002
BB Upland Well 1,2019-04-18,-0.13586419979166645,0.6941358002083335
BB Upland Well 1,2019-04-19,-0.15283616454166665,0.6771638354583334
BB Upland Well 1,2019-04-20,-0.1018182982916671,0.7281817017083329
BB Upland Well 1,2019-04-21,-0.1318713586666665,0.6981286413333335
BB Upland Well 1,2019-04-22,-0.14125703149999985,0.6887429685
BB Upland Well 1,2019-04-23,-0.14702057391666637,0.6829794260833336
BB Upland Well 1,2019-04-24,-0.1683741480416671,0.6616258519583329
BB Upland Well 1,2019-04-25,-0.1913337811666671,0.6386662188333329
BB Upland Well 1,2019-04-26,-0.14172227875000032,0.6882777212499996
BB Upland Well 1,2019-04-27,-0.12448688633333337,0.7055131136666666
BB Upland Well 1,2019-04-28,-0.16767946379166687,0.6623205362083331
BB Upland Well 1,2019-04-29,-0.19630066733333332,0.6336993326666667
BB Upland Well 1,2019-04-30,-0.17989910845833315,0.6501008915416668
BB Upland Well 1,2019-05-01,-0.2022872735,0.6277127265
BB Upland Well 1,2019-05-02,-0.18896080775000013,0.6410391922499998
BB Upland Well 1,2019-05-03,-0.17644162033333352,0.6535583796666664
BB Upland Well 1,2019-05-04,-0.17700565295833307,0.6529943470416669
BB Upland Well 1,2019-05-05,-0.15391111937500032,0.6760888806249996
BB Upland Well 1,2019-05-06,-0.11037119979166693,0.719628800208333
BB Upland Well 1,2019-05-07,-0.13815644537499958,0.6918435546250004
BB Upland Well 1,2019-05-08,-0.17102329562499993,0.658976704375
BB Upland Well 1,2019-05-09,-0.17908864350000017,0.6509113564999998
BB Upland Well 1,2019-05-10,-0.1893697579583334,0.6406302420416665
BB Upland Well 1,2019-05-11,-0.1685525990416665,0.6614474009583334
BB Upland Well 1,2019-05-12,-0.10566561687500015,0.7243343831249998
BB Upland Well 1,2019-05-13,-0.07993149558333355,0.7500685044166664
BB Upland Well 1,2019-05-14,-0.09644246191666668,0.7335575380833332
BB Upland Well 1,2019-05-15,-0.12943890158333352,0.7005610984166665
BB Upland Well 1,2019-05-16,-0.15514859208333384,0.6748514079166661
BB Upland Well 1,2019-05-17,-0.17067170466666703,0.6593282953333329
BB Upland Well 1,2019-05-18,-0.21253439729166682,0.6174656027083332
BB Upland Well 1,2019-05-19,-0.2163987112083333,0.6136012887916666
BB Upland Well 1,2019-05-20,-0.23468144104166688,0.5953185589583331
BB Upland Well 1,2019-05-21,-0.2827782343750002,0.5472217656249997
BB Upland Well 1,2019-05-22,-0.3016271212499998,0.5283728787500002
BB Upland Well 1,2019-05-23,-0.2869675840416666,0.5430324159583334
BB Upland Well 1,2019-05-24,-0.2674282617500004,0.5625717382499995
BB Upland Well 1,2019-05-25,-0.32022532695833356,0.5097746730416663
BB Upland Well 1,2019-05-26,-0.3113866914166666,0.5186133085833333
BB Upland Well 1,2019-05-27,-0.22258023260416682,0.6074197673958331
BB Upland Well 1,2019-05-28,-0.18412297989583346,0.6458770201041665
BB Upland Well 1,2019-05-29,-0.18680027600000013,0.6431997239999998
BB Upland Well 1,2019-05-30,-0.2411853426666669,0.588814657333333
BB Upland Well 1,2019-05-31,-0.13551579545833314,0.6944842045416668
BB Upland Well 1,2019-06-01,-0.181646441166667,0.648353558833333
BB Upland Well 1,2019-06-02,-0.23022547708333338,0.5997745229166666
BB Upland Well 1,2019-06-03,-0.2826550182083332,0.5473449817916668
BB Upland Well 1,2019-06-04,-0.31182113462500005,0.5181788653749999
BB Upland Well 1,2019-06-05,-0.3090710772499999,0.5209289227500001
BB Upland Well 1,2019-06-06,-0.31978026166666695,0.510219738333333
BB Upland Well 1,2019-06-07,-0.3580229482916667,0.47197705170833326
BB Upland Well 1,2019-06-08,-0.37727972316666675,0.45272027683333327
BB Upland Well 1,2019-06-09,-0.39622527100000016,0.4337747289999998
BB Upland Well 1,2019-06-10,-0.32473227691666684,0.5052677230833331
BB Upland Well 1,2019-06-11,-0.2990502038333336,0.5309497961666664
BB Upland Well 1,2019-06-12,-0.3568704522500001,0.4731295477499999
BB Upland Well 1,2019-06-13,-0.22154192395833336,0.6084580760416666
BB Upland Well 1,2019-06-14,-0.1739974789583336,0.6560025210416663
BB Upland Well 1,2019-06-15,-0.22685721445833315,0.6031427855416668
BB Upland Well 1,2019-06-16,-0.2640599991250004,0.5659400008749995
BB Upland Well 1,2019-06-17,-0.3274547168750001,0.5025452831249998
BB Upland Well 1,2019-06-18,-0.32217872808333337,0.5078212719166666
BB Upland Well 1,2019-06-19,-0.24407030050000006,0.5859296995
BB Upland Well 1,2019-06-20,-0.26386986383333316,0.5661301361666667
BB Upland Well 1,2019-06-21,-0.18928796791666674,0.6407120320833333
BB Upland Well 1,2019-06-22,-0.2431259972916672,0.5868740027083328
BB Upland Well 1,2019-06-23,-0.30236216941666644,0.5276378305833336
BB Upland Well 1,2019-06-24,-0.34105948120833307,0.4889405187916669
BB Upland Well 1,2019-06-25,-0.3837772515416669,0.44622274845833304
BB Upland Well 1,2019-06-26,-0.4362365345000002,0.39376346549999974
BB Upland Well 1,2019-06-27,-0.470329173166667,0.35967082683333296
BB Upland Well 1,2019-06-28,-0.49695342504166684,0.3330465749583331
BB Upland Well 1,2019-06-29,-0.5180807487916667,0.3119192512083333
BB Upland Well 1,2019-06-30,-0.32368122177083347,0.5063187782291665
BB Upland Well 1,2019-07-01,-0.3949336256666666,0.43506637433333334
BB Upland Well 1,2019-07-02,-0.4352752359583332,0.3947247640416668
BB Upland Well 1,2019-07-03,-0.4961705774999997,0.33382942250000025
BB Upland Well 1,2019-07-04,-0.5483632461666665,0.28163675383333336
BB Upland Well 1,2019-07-05,-0.5447294314583332,0.2852705685416668
BB Upland Well 1,2019-07-06,-0.5517548773750003,0.27824512262499973
BB Upland Well 1,2019-07-07,-0.55149676075,0.27850323925
BB Upland Well 1,2019-07-08,-0.43494913800000046,0.3950508619999995
BB Upland Well 1,2019-07-09,-0.4106564334166671,0.4193435665833329
BB Upland Well 1,2019-07-10,-0.4754607016249998,0.35453929837500014
BB Upland Well 1,2019-07-11,-0.52346163065625,0.30653836934375
BB Upland Well 1,2019-07-12,-0.2126509746562501,0.6173490253437498
BB Upland Well 1,2019-07-13,-0.22114572025000026,0.6088542797499997
BB Upland Well 1,2019-07-14,-0.2915053380416671,0.5384946619583328
BB Upland Well 1,2019-07-15,-0.36266267429166665,0.4673373257083333
BB Upland Well 1,2019-07-16,-0.40914703537499986,0.4208529646250001
BB Upland Well 1,2019-07-17,-0.45107239829166673,0.37892760170833323
BB Upland Well 1,2019-07-18,-0.5047117947083334,0.3252882052916665
BB Upland Well 1,2019-07-19,-0.5513310562499999,0.27866894375
BB Upland Well 1,2019-07-20,-0.5960776445000001,0.23392235549999987
BB Upland Well 1,2019-07-21,-0.6385627912083334,0.19143720879166665
BB Upland Well 1,2019-07-22,-0.6751261264583331,0.15487387354166682
BB Upland Well 1,2019-07-23,-0.7056763003333337,0.12432369966666622
BB Upland Well 1,2019-07-24,-0.6883399981250001,0.14166000187499983
BB Upland Well 1,2019-07-25,-0.7368818567500002,0.09311814324999981
BB Upland Well 1,2019-07-26,-0.7678909046250001,0.06210909537499981
BB Upland Well 1,2019-07-27,-0.792004096,0.037995903999999955
BB Upland Well 1,2019-07-28,-0.8178146962916666,0.012185303708333331
BB Upland Well 1,2019-07-29,-0.8530725775000002,-0.023072577500000212
BB Upland Well 1,2019-07-30,-0.8946144832083335,-0.06461448320833353
BB Upland Well 1,2019-07-31,-0.9232707396250004,-0.0932707396250004
BB Upland Well 1,2019-08-01,-0.8588817948749998,-0.02888179487499985
BB Upland Well 1,2019-08-02,-0.33221553462500053,0.49778446537499943
BB Upland Well 1,2019-08-03,-0.38775947058333354,0.4422405294166664
BB Upland Well 1,2019-08-04,-0.46348855150000007,0.3665114484999999
BB Upland Well 1,2019-08-05,-0.5165915327083329,0.3134084672916671
BB Upland Well 1,2019-08-06,-0.547561278875,0.28243872112500007
BB Upland Well 1,2019-08-07,-0.5742173969999999,0.2557826030000001
BB Upland Well 1,2019-08-08,-0.34270590412499996,0.487294095875
BB Upland Well 1,2019-08-09,-0.4319494616666666,0.39805053833333337
BB Upland Well 1,2019-08-10,-0.5092219312916669,0.3207780687083331
BB Upland Well 1,2019-08-11,-0.56952031175,0.26047968824999995
BB Upland Well 1,2019-08-12,-0.6167779604999999,0.21322203950000004
BB Upland Well 1,2019-08-13,-0.6507441963749998,0.1792558036250001
BB Upland Well 1,2019-08-14,-0.6434585094166666,0.18654149058333336
BB Upland Well 1,2019-08-15,-0.6565566003750002,0.17344339962499977
BB Upland Well 1,2019-08-16,-0.6822917838750003,0.14770821612499957
BB Upland Well 1,2019-08-17,-0.7050294154583334,0.12497058454166649
BB Upland Well 1,2019-08-18,-0.7358695722083333,0.09413042779166673
BB Upland Well 1,2019-08-19,-0.7772192182083335,0.05278078179166642
BB Upland Well 1,2019-08-20,-0.8141086514166668,0.015891348583333204
BB Upland Well 1,2019-08-21,-0.8450125406666669,-0.015012540666666891
BB Upland Well 1,2019-08-22,-0.8816576659583333,-0.05165766595833337
BB Upland Well 1,2019-08-23,-0.7790132880833334,0.05098671191666656
BB Upland Well 1,2019-08-24,-0.7426273416250001,0.08737265837499983
BB Upland Well 1,2019-08-25,-0.76368774625,0.06631225374999998
BB Upland Well 1,2019-08-26,-0.7859941212499999,0.044005878750000046
BB Upland Well 1,2019-08-27,-0.8068293377083335,0.023170662291666474
