date,water_depth,water_level,water_level_gf,wetland,year,wateryear,inund,inund_gf,delta_1d,dir_1d,well_dry
2021-04-08,0.6148740850416664,0.6148740850416664,0.6148740850416664,JB,2021,2021,1,1,-0.003941855124999782,-1,0
2021-04-09,0.6122100665416664,0.6122100665416664,0.6122100665416664,JB,2021,2021,1,1,-0.002664018499999976,-1,0
2021-04-10,0.6125924615416665,0.6125924615416665,0.6125924615416665,JB,2021,2021,1,1,3.8239500000003535e-4,1,0
2021-04-11,0.6205611484583333,0.6205611484583333,0.6205611484583333,JB,2021,2021,1,1,0.007968686916666856,1,0
2021-04-12,0.6193109292499999,0.6193109292499999,0.6193109292499999,JB,2021,2021,1,1,-0.0012502192083334585,-1,0
2021-04-13,0.6152692265416664,0.6152692265416664,0.6152692265416664,JB,2021,2021,1,1,-0.004041702708333483,-1,0
2021-04-14,0.6120879125833336,0.6120879125833336,0.6120879125833336,JB,2021,2021,1,1,-0.0031813139583327654,-1,0
2021-04-15,0.6155284053749999,0.6155284053749999,0.6155284053749999,JB,2021,2021,1,1,0.0034404927916662498,1,0
2021-04-16,0.6116630292499998,0.6116630292499998,0.6116630292499998,JB,2021,2021,1,1,-0.003865376125000042,-1,0
2021-04-17,0.6087695737500002,0.6087695737500002,0.6087695737500002,JB,2021,2021,1,1,-0.002893455499999642,-1,0
2021-04-18,0.6052727839166668,0.6052727839166668,0.6052727839166668,JB,2021,2021,1,1,-0.003496789833333347,-1,0
2021-04-19,0.6043497248750003,0.6043497248750003,0.6043497248750003,JB,2021,2021,1,1,-9.230590416665629e-4,-1,0
2021-04-20,0.6045579177083337,0.6045579177083337,0.6045579177083337,JB,2021,2021,1,1,2.0819283333339822e-4,1,0
2021-04-21,0.6028392646250001,0.6028392646250001,0.6028392646250001,JB,2021,2021,1,1,-0.0017186530833335212,-1,0
2021-04-22,0.6057486532499999,0.6057486532499999,0.6057486532499999,JB,2021,2021,1,1,0.002909388624999787,1,0
2021-04-23,0.6032598991250002,0.6032598991250002,0.6032598991250002,JB,2021,2021,1,1,-0.0024887541249997147,-1,0
2021-04-24,0.6012725073333335,0.6012725073333335,0.6012725073333335,JB,2021,2021,1,1,-0.001987391791666737,-1,0
2021-04-25,0.6206185077083336,0.6206185077083336,0.6206185077083336,JB,2021,2021,1,1,0.019346000375000116,1,0
2021-04-26,0.6205409665000002,0.6205409665000002,0.6205409665000002,JB,2021,2021,1,1,-7.754120833336486e-5,-1,0
2021-04-27,0.6153244613750002,0.6153244613750002,0.6153244613750002,JB,2021,2021,1,1,-0.005216505125000048,-1,0
2021-04-28,0.6091732129166666,0.6091732129166666,0.6091732129166666,JB,2021,2021,1,1,-0.006151248458333591,-1,0
2021-04-29,0.6043953998333332,0.6043953998333332,0.6043953998333332,JB,2021,2021,1,1,-0.00477781308333336,-1,0
2021-04-30,0.59821547175,0.59821547175,0.59821547175,JB,2021,2021,1,1,-0.00617992808333323,-1,0
2021-05-01,0.5921268935833331,0.5921268935833331,0.5921268935833331,JB,2021,2021,1,1,-0.006088578166666858,-1,0
2021-05-02,0.5859894538333331,0.5859894538333331,0.5859894538333331,JB,2021,2021,1,1,-0.006137439750000029,-1,0
2021-05-03,0.5824225582499999,0.5824225582499999,0.5824225582499999,JB,2021,2021,1,1,-0.0035668955833332294,-1,0
2021-05-04,0.5781057435833337,0.5781057435833337,0.5781057435833337,JB,2021,2021,1,1,-0.004316814666666224,-1,0
2021-05-05,0.5808823561666665,0.5808823561666665,0.5808823561666665,JB,2021,2021,1,1,0.002776612583332838,1,0
2021-05-06,0.5753015135833334,0.5753015135833334,0.5753015135833334,JB,2021,2021,1,1,-0.005580842583333134,-1,0
2021-05-07,0.5690376710416669,0.5690376710416669,0.5690376710416669,JB,2021,2021,1,1,-0.006263842541666453,-1,0
2021-05-08,0.5730305121666663,0.5730305121666663,0.5730305121666663,JB,2021,2021,1,1,0.0039928411249994245,1,0
2021-05-09,0.5724654173333334,0.5724654173333334,0.5724654173333334,JB,2021,2021,1,1,-5.650948333328909e-4,-1,0
2021-05-10,0.5672308546666668,0.5672308546666668,0.5672308546666668,JB,2021,2021,1,1,-0.0052345626666666645,-1,0
2021-05-11,0.5615575999583329,0.5615575999583329,0.5615575999583329,JB,2021,2021,1,1,-0.005673254708333908,-1,0
2021-05-12,0.55399786325,0.55399786325,0.55399786325,JB,2021,2021,1,1,-0.007559736708332876,-1,0
2021-05-13,0.5468842540416666,0.5468842540416666,0.5468842540416666,JB,2021,2021,1,1,-0.007113609208333371,-1,0
2021-05-14,0.5384343867500002,0.5384343867500002,0.5384343867500002,JB,2021,2021,1,1,-0.008449867291666413,-1,0
2021-05-15,0.5320016530833335,0.5320016530833335,0.5320016530833335,JB,2021,2021,1,1,-0.006432733666666746,-1,0
2021-05-16,0.5216249398750002,0.5216249398750002,0.5216249398750002,JB,2021,2021,1,1,-0.010376713208333221,-1,0
2021-05-17,0.5128510990416667,0.5128510990416667,0.5128510990416667,JB,2021,2021,1,1,-0.008773840833333546,-1,0
2021-05-18,0.5038159549583335,0.5038159549583335,0.5038159549583336,JB,2021,2021,1,1,-0.009035144083333058,-1,0
2021-05-19,0.4925076850416666,0.4925076850416666,0.4925076850416666,JB,2021,2021,1,1,-0.011308269916667057,-1,0
2021-05-20,0.47940746966666625,0.47940746966666625,0.47940746966666625,JB,2021,2021,1,1,-0.013100215375000335,-1,0
2021-05-21,0.46637204899999973,0.46637204899999973,0.46637204899999973,JB,2021,2021,1,1,-0.01303542066666652,-1,0
2021-05-22,0.45387304354166663,0.45387304354166663,0.45387304354166663,JB,2021,2021,1,1,-0.012499005458333101,-1,0
2021-05-23,0.4394748095833332,0.4394748095833332,0.4394748095833332,JB,2021,2021,1,1,-0.01439823395833345,-1,0
2021-05-24,0.42379024133333304,0.42379024133333304,0.42379024133333304,JB,2021,2021,1,1,-0.01568456825000014,-1,0
2021-05-25,0.4124564784166664,0.4124564784166664,0.4124564784166664,JB,2021,2021,1,1,-0.011333762916666656,-1,0
2021-05-26,0.402355939375,0.402355939375,0.402355939375,JB,2021,2021,1,1,-0.010100539041666357,-1,0
2021-05-27,0.3990439737916667,0.3990439737916667,0.3990439737916667,JB,2021,2021,1,1,-0.003311965583333354,-1,0
2021-05-28,0.38582479108333334,0.38582479108333334,0.38582479108333334,JB,2021,2021,1,1,-0.013219182708333332,-1,0
2021-05-29,0.41739999599999983,0.41739999599999983,0.41739999599999983,JB,2021,2021,1,1,0.03157520491666649,1,0
2021-05-30,0.4706251311666666,0.4706251311666666,0.4706251311666666,JB,2021,2021,1,1,0.05322513516666677,1,0
2021-05-31,0.4771630234583334,0.4771630234583334,0.4771630234583334,JB,2021,2021,1,1,0.006537892291666791,1,0
2021-06-01,0.472148337916667,0.472148337916667,0.472148337916667,JB,2021,2021,1,1,-0.005014685541666397,-1,0
2021-06-02,0.46372608804166654,0.46372608804166654,0.46372608804166654,JB,2021,2021,1,1,-0.008422249875000454,-1,0
2021-06-03,0.45949425004166655,0.45949425004166655,0.45949425004166655,JB,2021,2021,1,1,-0.004231837999999988,-1,0
2021-06-04,0.45358412287499983,0.45358412287499983,0.4535841228749999,JB,2021,2021,1,1,-0.005910127166666668,-1,0
2021-06-05,0.44399450604166657,0.44399450604166657,0.44399450604166657,JB,2021,2021,1,1,-0.009589616833333314,-1,0
2021-06-06,0.43042054574999994,0.43042054574999994,0.43042054574999994,JB,2021,2021,1,1,-0.013573960291666631,-1,0
2021-06-07,0.41579924804166657,0.41579924804166657,0.41579924804166657,JB,2021,2021,1,1,-0.01462129770833337,-1,0
2021-06-08,0.3999585351666665,0.3999585351666665,0.3999585351666665,JB,2021,2021,1,1,-0.01584071287500005,-1,0
2021-06-09,0.3876188609583333,0.3876188609583333,0.3876188609583333,JB,2021,2021,1,1,-0.012339674208333207,-1,0
2021-06-10,0.39187300533333336,0.39187300533333336,0.39187300533333336,JB,2021,2021,1,1,0.004254144375000046,1,0
2021-06-11,0.39070563837500005,0.39070563837500005,0.39070563837500005,JB,2021,2021,1,1,-0.0011673669583333046,-1,0
2021-06-12,0.39848525220833353,0.39848525220833353,0.39848525220833353,JB,2021,2021,1,1,0.007779613833333476,1,0
2021-06-13,0.3886343321249997,0.3886343321249997,0.3886343321249997,JB,2021,2021,1,1,-0.009850920083333825,-1,0
2021-06-14,0.3759505024166664,0.3759505024166664,0.3759505024166664,JB,2021,2021,1,1,-0.012683829708333316,-1,0
2021-06-15,0.3791041989583337,0.3791041989583337,0.3791041989583337,JB,2021,2021,1,1,0.0031536965416673057,1,0
2021-06-16,0.37079029433333355,0.37079029433333355,0.37079029433333355,JB,2021,2021,1,1,-0.008313904625000146,-1,0
2021-06-17,0.35488691116666693,0.35488691116666693,0.35488691116666693,JB,2021,2021,1,1,-0.015903383166666618,-1,0
2021-06-18,0.33785652495833307,0.33785652495833307,0.33785652495833307,JB,2021,2021,1,1,-0.01703038620833386,-1,0
2021-06-19,0.32200837662500037,0.32200837662500037,0.32200837662500037,JB,2021,2021,1,1,-0.0158481483333327,-1,0
2021-06-20,0.3083589995416667,0.3083589995416667,0.3083589995416667,JB,2021,2021,1,1,-0.013649377083333691,-1,0
2021-06-21,0.2915846055416665,0.2915846055416665,0.2915846055416665,JB,2021,2021,1,1,-0.016774394000000192,-1,0
2021-06-22,0.2990009441250001,0.2990009441250001,0.2990009441250001,JB,2021,2021,1,1,0.007416338583333626,1,0
2021-06-23,0.2996552644583334,0.2996552644583334,0.2996552644583334,JB,2021,2021,1,1,6.543203333332914e-4,1,0
2021-06-24,0.28349801349999987,0.28349801349999987,0.28349801349999987,JB,2021,2021,1,1,-0.016157250958333536,-1,0
2021-06-25,0.26802376249999976,0.26802376249999976,0.26802376249999976,JB,2021,2021,1,1,-0.015474251000000105,-1,0
2021-06-26,0.26098769449999976,0.26098769449999976,0.26098769449999976,JB,2021,2021,1,1,-0.007036068000000006,-1,0
2021-06-27,0.25944324358333337,0.25944324358333337,0.25944324358333337,JB,2021,2021,1,1,-0.0015444509166663845,-1,0
2021-06-28,0.2427262088333334,0.2427262088333334,0.2427262088333334,JB,2021,2021,1,1,-0.01671703474999997,-1,0
2021-06-29,0.22391874808333345,0.22391874808333345,0.22391874808333345,JB,2021,2021,1,1,-0.01880746074999995,-1,0
2021-06-30,0.20358595616666664,0.20358595616666664,0.20358595616666664,JB,2021,2021,1,1,-0.020332791916666815,-1,0
2021-07-01,0.18924189483333337,0.18924189483333337,0.18924189483333337,JB,2021,2021,1,1,-0.014344061333333269,-1,0
2021-07-02,0.2412699212083333,0.2412699212083333,0.2412699212083333,JB,2021,2021,1,1,0.052028026374999925,1,0
2021-07-03,0.24508962237499995,0.24508962237499995,0.24508962237499995,JB,2021,2021,1,1,0.0038197011666666614,1,0
2021-07-04,0.24003032408333336,0.24003032408333336,0.24003032408333336,JB,2021,2021,1,1,-0.005059298291666597,-1,0
2021-07-05,0.2271988474166668,0.2271988474166668,0.2271988474166668,JB,2021,2021,1,1,-0.012831476666666564,-1,0
2021-07-06,0.21031610816666668,0.21031610816666668,0.21031610816666668,JB,2021,2021,1,1,-0.01688273925000011,-1,0
2021-07-07,0.19388374525,0.19388374525,0.19388374525,JB,2021,2021,1,1,-0.016432362916666693,-1,0
2021-07-08,0.17574760016666646,0.17574760016666646,0.17574760016666646,JB,2021,2021,1,1,-0.018136145083333527,-1,0
2021-07-09,0.19771513070833296,0.19771513070833296,0.19771513070833296,JB,2021,2021,1,1,0.021967530541666502,1,0
2021-07-10,0.19490983849999985,0.19490983849999985,0.19490983849999985,JB,2021,2021,1,1,-0.0028052922083331155,-1,0
2021-07-11,0.1795662391249998,0.1795662391249998,0.1795662391249998,JB,2021,2021,1,1,-0.015343599375000044,-1,0
2021-07-12,0.16337712191666634,0.16337712191666634,0.16337712191666634,JB,2021,2021,1,1,-0.016189117208333464,-1,0
2021-07-13,0.1458209425833332,0.1458209425833332,0.1458209425833332,JB,2021,2021,1,1,-0.017556179333333144,-1,0
2021-07-14,0.12684140408333316,0.12684140408333316,0.12684140408333316,JB,2021,2021,1,1,-0.01897953850000003,-1,0
2021-07-15,0.10822938966666656,0.10822938966666656,0.10822938966666656,JB,2021,2021,1,1,-0.0186120144166666,-1,0
2021-07-16,0.08803893366666658,0.08803893366666658,0.08803893366666658,JB,2021,2021,1,1,-0.02019045599999998,-1,0
2021-07-17,0.06545426008333345,0.06545426008333345,0.06545426008333345,JB,2021,2021,1,1,-0.02258467358333313,-1,0
2021-07-18,0.05510410208333332,0.05510410208333332,0.05510410208333333,JB,2021,2021,1,1,-0.010350158000000123,-1,0
2021-07-19,0.03275205212499997,0.03275205212499997,0.03275205212499997,JB,2021,2021,1,1,-0.022352049958333356,-1,0
2021-07-20,0.00924750612499979,0.00924750612499979,0.00924750612499979,JB,2021,2021,1,1,-0.02350454600000018,-1,0
2021-07-21,-0.02010980779166668,-0.02010980779166668,-0.02010980779166668,JB,2021,2021,0,0,-0.02935731391666647,-1,0
2021-07-22,-0.03686401983333331,-0.03686401983333331,-0.03686401983333332,JB,2021,2021,0,0,-0.016754212041666636,-1,0
2021-07-23,-0.0884809715833334,-0.0884809715833334,-0.0884809715833334,JB,2021,2021,0,0,-0.051616951750000084,-1,0
2021-07-24,-0.13345274799999995,-0.13345274799999995,-0.13345274799999995,JB,2021,2021,0,0,-0.044971776416666553,-1,0
2021-07-25,-0.16679440537500004,-0.16679440537500004,-0.16679440537500004,JB,2021,2021,0,0,-0.03334165737500008,-1,0
2021-07-26,-0.19157678800000008,-0.19157678800000008,-0.19157678800000008,JB,2021,2021,0,0,-0.024782382625000043,-1,0
2021-07-27,-0.21658435879166676,-0.21658435879166676,-0.21658435879166676,JB,2021,2021,0,0,-0.025007570791666683,-1,0
2021-07-28,-0.2420051286249999,-0.2420051286249999,-0.2420051286249999,JB,2021,2021,0,0,-0.025420769833333134,-1,0
2021-07-29,-0.25286620883333344,-0.25286620883333344,-0.25286620883333344,JB,2021,2021,0,0,-0.01086108020833354,-1,0
2021-07-30,-0.25337075779166685,-0.25337075779166685,-0.25337075779166685,JB,2021,2021,0,0,-5.045489583334062e-4,-1,1
2021-07-31,-0.2534217437916666,-0.2534217437916666,-0.2534217437916666,JB,2021,2021,0,0,-5.098599999975306e-5,-1,1
2021-08-01,-0.24666078774999972,-0.24666078774999972,-0.24666078774999972,JB,2021,2021,0,0,0.006760956041666877,1,0
2021-08-02,-0.1709370178749998,-0.1709370178749998,-0.1709370178749998,JB,2021,2021,0,0,0.07572376987499993,1,0
2021-08-03,-0.20831825354166633,-0.20831825354166633,-0.20831825354166633,JB,2021,2021,0,0,-0.03738123566666654,-1,0
2021-08-04,-0.23340548995833357,-0.23340548995833357,-0.23340548995833357,JB,2021,2021,0,0,-0.02508723641666724,-1,0
2021-08-05,-0.25502992720833323,-0.25502992720833323,-0.25502992720833323,JB,2021,2021,0,0,-0.021624437249999656,-1,0
2021-08-06,-0.2557150515833336,-0.2557150515833336,-0.2557150515833336,JB,2021,2021,0,0,-6.851243750003455e-4,-1,1
2021-08-07,-0.2544414637916669,-0.2544414637916669,-0.2544414637916669,JB,2021,2021,0,0,0.0012735877916666971,1,1
2021-08-08,-0.20168901133333347,-0.20168901133333347,-0.20168901133333347,JB,2021,2021,0,0,0.052752452458333404,1,0
2021-08-09,-0.193768027227273,-0.193768027227273,-0.193768027227273,JB,2021,2021,0,0,0.007920984106060486,1,0
2021-08-10,0.05666342391666672,0.05666342391666672,0.05666342391666672,JB,2021,2021,1,1,0.2504314511439397,1,0
